Country, Variable, Unit, Symbol, "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Sweden, Industrial water withdrawal, 10^9 m3/year, X, , , , , , 2.96, , , , , 2.96, , , , , 2.96, , , , , , , , , 1.78, , , 1.78, , , , , 1.51, , , 1.5, , 1.5, , , 1.52, , 1.52, , , 1.57, , , , , , , , , , 
Switzerland, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64
Switzerland, Industrial water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.64, , , , , , , , 
Syrian Arab Republic, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.32, 0.34, 0.36, 0.39, 0.42, 0.45, 0.45, 0.59, 0.54, 0.57, 0.59, , , , , , , , , , , , , , , , , 
Syrian Arab Republic, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.62, , , , , , , , , , , , , , , 
Syrian Arab Republic, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.61, , 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62
Tajikistan, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.5, , , , , , 0.34, , , , , , 0.41, , , , , , , , , 0.36, 0.34, 2.08, 1.61, , 
Tajikistan, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.47, 0.45, 0.42, 0.39, 0.37, , 0.35, 0.36, 0.37, 0.39, 0.4, , 0.4, 0.4, 0.39, 0.39, 0.38, 0.38, 0.37, 0.37, , , , , 1.61, 1.61
Thailand, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , 1.12, , , , , 1.3, , , 1.44, , , , , , , , , , , , , , , , , 2.78, , , , , , , , , , , , , 
Thailand, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , 1.16, 1.19, 1.23, 1.26, , 1.34, 1.39, , 1.51, 1.59, 1.67, 1.75, 1.83, 1.91, 1.99, 2.07, 2.15, 2.22, 2.3, 2.38, 2.46, 2.54, 2.62, 2.7, , 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78
Timor-Leste, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Timor-Leste, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Timor-Leste, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Togo, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Togo, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.01, , , , , , , , , , , , , , , 
Togo, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, , , , 0.01, , 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
Trinidad and Tobago, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.09, , , 0.1, , , , , , , , , , , , , , , , , , , , 
Trinidad and Tobago, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.12, , , , , , 0.13, , , , , , , , , 
Trinidad and Tobago, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.1, 0.1, , 0.1, 0.11, 0.11, 0.11, , 0.12, 0.12, 0.12, 0.12, 0.13, , 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13
Tunisia, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.09, , , , , , , , , , 0.11, , , , , , , , , , , , , , , , 0.07, 0.09, 0.05, 0.07, 0.06
Tunisia, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.1, , , , , , , , , , , , , , , , 0.17, , , , , , , , , 
Tunisia, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.09, 0.09, 0.09, 0.1, , 0.1, 0.1, 0.11, 0.11, , 0.12, 0.12, 0.13, 0.13, 0.14, 0.14, 0.15, 0.15, 0.16, 0.16, , 0.15, 0.13, 0.11, 0.09, , , , , 
Turkmenistan, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.14, , , , , , , , , , 0.84, , , , , , , , , , , , , , , , 
Turkmenistan, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.27, , , , , , , , , , , , , , , , , , , , 
Turkmenistan, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.16, 0.18, 0.2, 0.23, 0.25, , 0.28, 0.28, 0.29, , 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.87, 0.81, 0.81, 0.81
Türkiye, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.5, , , , , , , , 1.47, , , 4.3, 1.22, , , , 1.31, , 1.56, , 1.79, , 2.36, , 1, , 1.1, , 1.03
Türkiye, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.25, 2.99, 2.74, 2.48, 2.23, 1.98, 1.72, , 2.41, 3.36, , , 1.25, 1.27, 1.29, , 1.44, , 1.67, , 2.07, , 1.68, , 1.05, , 1.06, 
Uganda, Industrial water withdrawal, 10^9 m3/year, , , , , , , 0.02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.05, , , , , , 0.05, , , , , , , , , , , , 
Uganda, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.06, , , , , , , , , , , , , , , , , , , , 
Uganda, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.06, 0.06, , 0.05, , 0.05, 0.05, 0.05, 0.05, 0.05, , 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05
Ukraine, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 13.5, , , , , , , , , , , , , , , , , , , , , , 4.93, 4.16, 4.27, 4.09, 4.09, 4.28, 4.04
Ukraine, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 9.49, , , , , 7.24, , , , , 7.13, , , , , , , , , , 
Ukraine, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 13, 12.5, 11.99, 11.49, 10.99, 10.49, 9.99, , 9.04, 8.59, 8.14, 7.69, , 7.22, 7.19, 7.17, 7.15, , 6.58, 6.03, 5.48, , , , , , , 
United Arab Emirates, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , 0.08, , , , , , , , , , , , , , , 0.2, , , , , , , , 0.06, , , , , , , , , , , , , 0.04, 0.04, 0.04, 0.04, 0.04
United Arab Emirates, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.11, , , , , 0.07, , , , , , , , , , , , , , , 
United Arab Emirates, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , 0.09, 0.1, 0.1, 0.11, 0.12, 0.13, 0.14, 0.14, 0.15, 0.16, 0.17, 0.18, 0.18, 0.19, , 0.18, 0.16, 0.15, 0.13, , 0.09, 0.08, , 0.06, , 0.07, 0.06, 0.06, 0.06, 0.05, 0.05, 0.05, 0.05, 0.04, 0.04, , , , , 
United Kingdom of Great Britain and Northern Ireland, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.94, 1.01, , , , 
United Kingdom of Great Britain and Northern Ireland, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7.19, , , , , , , , , , , , , , , , , , , , 
United Kingdom of Great Britain and Northern Ireland, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6.25, 5.31, 4.37, 3.43, 2.5, , , , , , , , 0.99, , , , 1.01, 1.01, 1.01, 1.01
United Kingdom of Great Britain and Northern Ireland, Industrial water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.56, 1.19, 1.09, 1.24, 0.89, 0.67, 1.12, , 0.85, , , , , , 
United Republic of Tanzania, Industrial water withdrawal, 10^9 m3/year, , , , , , , 0.02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
United Republic of Tanzania, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, , , , , , , , , , , , , , , , , , 
United Republic of Tanzania, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, , 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03
United States of America, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 303.9, , , , , , , , , , 298.8, , , , , 305.1, , , , , 248.4, , , , , 209.7, , , , , 
United States of America, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 303.39, 302.88, 302.37, 301.86, 301.35, 300.84, 300.33, 299.82, 299.31, , 300.06, 301.32, 302.58, 303.84, , 293.76, 282.42, 271.08, 259.74, , 240.66, 232.92, 225.18, 217.44, , 209.7, 209.7, 209.7, 209.7, 209.7
Uruguay, Industrial water withdrawal, 10^9 m3/year, , 0.02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.08, , , , , , , , , , , , , , , , , , , , 
Uruguay, Industrial water withdrawal, 10^9 m3/year, I, , 0.02, 0.02, 0.02, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.08, 0.08, , 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08
Uzbekistan, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.1, , , , , , , 2.35, , , , 1.5, , , , , , , , , 2.04, 1.96, 2.11, 2.13, , , 
Uzbekistan, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.28, 1.46, 1.64, 1.82, 1.99, 2.17, , 2.14, 1.93, 1.71, , 1.56, 1.62, 1.68, 1.74, 1.8, 1.86, 1.92, 1.98, , , , , 2.13, 2.13, 2.13
Venezuela (Bolivarian Republic of), Industrial water withdrawal, 10^9 m3/year, , , , , , , 0.45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Venezuela (Bolivarian Republic of), Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.68, , , , , 0.79, , , , , , , , , , , , , , , 
Venezuela (Bolivarian Republic of), Industrial water withdrawal, 10^9 m3/year, I, , , , , , , 0.46, 0.47, 0.47, 0.48, 0.49, 0.5, 0.51, 0.51, 0.52, 0.53, 0.54, 0.54, 0.55, 0.56, 0.57, 0.57, 0.58, 0.59, 0.6, 0.61, 0.61, 0.62, 0.63, 0.64, 0.64, 0.65, 0.66, 0.67, 0.68, , 0.71, 0.73, 0.75, 0.77, , 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79
Viet Nam, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , 1.5, , , , , 2.87, , , , , , , , , , , , , , , , , , , , 3.07, , , , , , , , , , , , , , , 
Viet Nam, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.26, , , , , , , , , , , , , , , , , , , , 
Viet Nam, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , 1.77, 2.05, 2.32, 2.6, , 2.9, 2.92, 2.95, 2.97, 3, 3.03, 3.05, 3.08, 3.11, 3.13, 3.16, 3.18, 3.21, 3.24, , 3.23, 3.19, 3.15, 3.11, , 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07
Yemen, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, , , , , , , , , , 0.07, , , , , 0.07, , , , , , , , , , , , , , , 
Yemen, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, 0.04, 0.04, 0.05, 0.05, 0.05, 0.06, 0.06, 0.06, , 0.07, 0.07, 0.07, 0.07, , 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07
Zambia, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.11, , 0.12, , , , , , , , , , , , , , , , , , , , , , , , , , 
Zambia, Industrial water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.13, , , , , , , , , , , , , , , , , , , , 
Zambia, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.11, , 0.12, 0.12, 0.12, 0.13, 0.13, , 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13, 0.13
Zimbabwe, Industrial water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.09, , , , , , , , , , , , , , , 0.3, , , , , 0.21, , , , , , , , 0.08, 0.08, 0.08, 0.08, , 
Zimbabwe, Industrial water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.1, 0.11, 0.13, 0.14, 0.16, 0.17, 0.18, 0.2, 0.21, 0.23, 0.24, 0.26, 0.27, 0.28, , 0.28, 0.26, 0.25, 0.23, , 0.2, 0.18, 0.16, 0.15, 0.13, 0.11, 0.1, , , , , 0.08, 0.08
