Country, Variable, Unit, Symbol, "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Switzerland, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.05, , , , , , , , , , , , , , , , , , , , 
Switzerland, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.11, 0.12, 0.13, 0.14, 0.15, , 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16
Switzerland, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.16, , , , , , , , 
Syrian Arab Republic, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 11.43, 12.05, 12.04, 12.44, 12.84, 13.26, 13, 13.19, 13.68, 14.41, 14.67, , , , , , , , , , , , , , , , , 
Syrian Arab Republic, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67, 14.67
Tajikistan, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10.96, , , , , , 8.56, , , , , , 10.44, , , , , , , , , 7.84, 7.09, 5.19, 7.38, , 
Tajikistan, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10.56, 10.16, 9.76, 9.36, 8.96, , 8.87, 9.19, 9.5, 9.81, 10.13, , 10.15, 9.86, 9.57, 9.28, 9, 8.71, 8.42, 8.13, , , , , 7.38, 7.38
Thailand, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 51.79, , , , , , , , , , , , , 
Thailand, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 51.79, 51.79, 51.79, 51.79, 51.79, 51.79, 51.79, 51.79, 51.79, 51.79, 51.79, 51.79, 51.79
Timor-Leste, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.07, , , , , , , , , , , , , , , , 
Timor-Leste, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07
Togo, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.02, , , , , , , , , , , , , , , 0.08, , , , , , , , , , , , , , , , , , 
Togo, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.08, , , , , , , , , , , , , , , , , , , , 
Togo, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.03, 0.03, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.06, 0.07, 0.07, 0.08, , 0.08, , 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08
Trinidad and Tobago, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.02, , , 0.02, , , , , , , , , , , , , , , , , , , , 
Trinidad and Tobago, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.01, , , , , , 0.02, , , , , , , , , 
Trinidad and Tobago, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.02, 0.02, , 0.02, 0.02, 0.02, 0.02, , 0.02, 0.02, 0.02, 0.02, 0.02, , 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02
Tunisia, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 2.73, , , , , , , , , , 2.17, , , , , , , , , , , , , , , , 2.98, 2.69, 2.93, 2.93, 2.71
Tunisia, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.45, , , , , , , , , , , , , , , , 2.64, , , , , , , , , 
Tunisia, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 2.67, 2.62, 2.56, 2.5, , 2.39, 2.33, 2.28, 2.22, , 2.34, 2.37, 2.4, 2.43, 2.46, 2.49, 2.52, 2.55, 2.58, 2.61, , 2.71, 2.78, 2.84, 2.91, , , , , 
Turkmenistan, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 23.29, , , , , , , , , , 26.36, , , , , , , , , , , , , , , 16.35, 16.12
Turkmenistan, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 24.04, , , , , , , , , , , , , , , , , , , , 
Turkmenistan, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 23.41, 23.54, 23.66, 23.79, 23.91, , 24.61, 25.17, 25.74, , 26.37, 26.39, 26.4, 26.41, 26.42, 26.44, 26.45, 26.46, 26.48, 26.49, 26.5, 26.51, 27.21, 25.35, , 
Türkiye, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 22.9, , , , , , , , 31.5, , , 29.6, , , , , 34, , , , , , 43.67, 48.29, 50.81, 50.05, 51.73, 54.27, 
Türkiye, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 23.98, 25.05, 26.13, 27.2, 28.27, 29.35, 30.43, , 30.87, 30.23, , 30.48, 31.36, 32.24, 33.12, , , , , , , , , , , , , 54.27
Türkiye, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 36.91, 38.15, 40.64, 41.55, 43.49, , , , , , , 
Uganda, Agricultural water withdrawal, 10^9 m3/year, , , , , , , 0.12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.12, , , , , , 0.26, , , , , , , , , , , , 
Uganda, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.12, , , , , , , , , , , , , , , , , , , , 
Uganda, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, , 0.12, , 0.14, 0.17, 0.19, 0.21, 0.24, , 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26, 0.26
Ukraine, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.93, 3, 3.17, 4.66, 4.66, 4.38, 3.06
Ukraine, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , 7.87, , , , , , , , 5.49, , , , , 4.53, , , , , 4.45, , , , , , , , , , 
Ukraine, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7.57, 7.27, 6.97, 6.67, 6.38, 6.08, 5.78, , 5.29, 5.1, 4.91, 4.72, , 4.51, 4.5, 4.48, 4.47, , 4.32, 4.19, 4.06, , , , , , , 
United Arab Emirates, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , 0.72, , , , , , , , , , , , , , , 1.41, , , , , , , , 2.8, , , , , , , , , , , , , 2.41, 2.37, 2.43, 2.38, 2.32
United Arab Emirates, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.28, , , , , 3.31, , , , , , , , , , , , , , , 
United Arab Emirates, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , 0.77, 0.81, 0.86, 0.9, 0.95, 1, 1.04, 1.09, 1.13, 1.18, 1.22, 1.27, 1.32, 1.36, , 1.58, 1.76, 1.93, 2.1, , 2.45, 2.63, , 3.06, , 3.23, 3.15, 3.07, 2.98, 2.9, 2.82, 2.74, 2.66, 2.57, 2.49, , , , , 
United Kingdom of Great Britain and Northern Ireland, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , 0.43, , , , , , , , , , , , , , , , , , , , , , , , , , 1.26, 1.18, , , , 
United Kingdom of Great Britain and Northern Ireland, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.88, 1.09, 1.3, 1.51, , 1.77, 1.81, 1.86, 1.91, , , , , , , , , , , , , , 1.04, , , , 1.18, 1.18, 1.18, 1.18
United Kingdom of Great Britain and Northern Ireland, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , 0.67, , , , , 1.72, , , , , 1.95, 1.83, 1.31, 1.29, 1.61, 1.44, 1.44, 1.33, 1.11, 1.05, 1.19, 0.99, 1.05, , 1.04, , , , , , 
United Republic of Tanzania, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.04, , , , , , , , , , , , , , , , , , , , , , , , , , 
United Republic of Tanzania, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.63, , , , , , , , , , , , , , , , , , 
United Republic of Tanzania, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.49, 1.94, 2.39, 2.84, 3.29, 3.73, 4.18, , 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63, 4.63
United States of America, Agricultural water withdrawal, 10^9 m3/year, , , , , , 100.1, , , , , 106.5, , , , , 117.1, , , , , , , , , , , 194.7, , , , , , , , , , 196.5, , , , , 191.9, , , , , 175.1, , , , , 176.2, , , , , 
United States of America, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , 101.38, 102.66, 103.94, 105.22, , 108.62, 110.74, 112.86, 114.98, , 124.15, 131.21, 138.26, 145.32, 152.37, 159.43, 166.48, 173.54, 180.59, 187.65, , 194.88, 195.06, 195.24, 195.42, 195.6, 195.78, 195.96, 196.14, 196.32, , 195.58, 194.66, 193.74, 192.82, , 188.54, 185.18, 181.82, 178.46, , 175.32, 175.54, 175.76, 175.98, , 176.2, 176.2, 176.2, 176.2, 176.2
Uruguay, Agricultural water withdrawal, 10^9 m3/year, , 0.59, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.17, , , , , , , , , , , , , , , , , , , , 
Uruguay, Agricultural water withdrawal, 10^9 m3/year, I, , 0.67, 0.74, 0.81, 0.89, 0.96, 1.03, 1.11, 1.18, 1.25, 1.33, 1.4, 1.48, 1.55, 1.62, 1.7, 1.77, 1.84, 1.92, 1.99, 2.06, 2.14, 2.21, 2.29, 2.36, 2.43, 2.51, 2.58, 2.65, 2.73, 2.8, 2.88, 2.95, 3.02, 3.1, , 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17
Uzbekistan, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 54.37, , , , , , , 54.78, , , , 50.4, , , , , , , , , 47.42, 50.77, 50.01, 54.36, , , 
Uzbekistan, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 54.43, 54.49, 54.55, 54.6, 54.66, 54.72, , 53.69, 52.59, 51.49, , 50.07, 49.74, 49.41, 49.08, 48.74, 48.41, 48.08, 47.75, , , , , 54.36, 54.36, 54.36
Venezuela (Bolivarian Republic of), Agricultural water withdrawal, 10^9 m3/year, , , , , , , 1.89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Venezuela (Bolivarian Republic of), Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.97, , , , , , , 16.71, 16.71, , , , , , , , , , , , 
Venezuela (Bolivarian Republic of), Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , 1.96, 2.02, 2.09, 2.16, 2.23, 2.3, 2.37, 2.44, 2.51, 2.58, 2.65, 2.72, 2.79, 2.86, 2.93, 3, 3.07, 3.14, 3.21, 3.28, 3.34, 3.41, 3.48, 3.55, 3.62, 3.69, 3.76, 3.83, 3.9, , 5.79, 7.61, 9.43, 11.25, 13.07, 14.89, , , 16.71, 16.71, 16.71, 16.71, 16.71, 16.71, 16.71, 16.71, 16.71, 16.71, 16.71, 16.71
Viet Nam, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , 35.04, , , , , 40.65, , , , , 47, , , , , , , , , , , , , , , 77.75, , , , , , , , , , , , , , , 
Viet Nam, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , 36.16, 37.28, 38.41, 39.53, , 41.92, 43.19, 44.46, 45.73, , 49.05, 51.1, 53.15, 55.2, 57.25, 59.3, 61.35, 63.4, 65.45, 67.5, 69.55, 71.6, 73.65, 75.7, , 77.75, 77.75, 77.75, 77.75, 77.75, 77.75, 77.75, 77.75, 77.75, 77.75, 77.75, 77.75, 77.75, 77.75, 77.75
Yemen, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 2.7, , , , , , , , , , 3.06, , , , , 3.23, , , , , , , , , , , , , , , 
Yemen, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 2.74, 2.77, 2.81, 2.84, 2.88, 2.92, 2.95, 2.99, 3.02, , 3.1, 3.13, 3.17, 3.2, , 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23
Zambia, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.34, , 1.32, , , , , , , , , , , , , , , , , , , , , , , , , , 
Zambia, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.15, , , , , , , , , , , , , , , , , , 
Zambia, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.33, , 1.3, 1.28, 1.26, 1.24, 1.21, 1.19, 1.17, , 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15
Zimbabwe, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.96, , , , , , , , , , , , , , , 3.32, , , , , 2.93, , , , , , , , 2.68, 2.72, 2.77, 3.04, , 
Zimbabwe, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 1.12, 1.28, 1.43, 1.59, 1.75, 1.91, 2.06, 2.22, 2.38, 2.53, 2.69, 2.85, 3, 3.16, , 3.24, 3.16, 3.09, 3.01, , 2.9, 2.87, 2.84, 2.81, 2.78, 2.74, 2.71, , , , , 3.04, 3.04
