Country, Variable, Unit, Symbol, "1964", "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Bahrain, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.06, 0.06
Bangladesh, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2666, , , , , , , , , , , , , , , , , , , , 
Bangladesh, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2666, 2666
Bangladesh, Long-term average annual precipitation in depth, mm/year, X, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, , 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 2666, , 
Bangladesh, Long-term average annual precipitation in volume, 10^9 m3/year, E, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 395.79, 393.58, 393.58, 393.58, 394.51, 393.42, , 
Bangladesh, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 393.42, 393.42
Bangladesh, National Rainfall Index (NRI), mm/year, I, 2379.17, 2398.33, 2417.5, 2436.67, 2455.83, , 2514.75, 2554.5, 2594.25, , 2596.89, 2559.78, 2522.67, 2485.56, 2448.44, 2411.33, 2374.22, 2337.11, , 2362.2, 2424.4, 2486.6, 2548.8, , 2429.5, , 2211, 2174, 2137, 2100, , 2104, 2145, 2186, 2227, 2268, , 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309, 2309
Bangladesh, National Rainfall Index (NRI), mm/year, X, , , , , , 2475, , , , 2634, , , , , , , , , 2300, , , , , 2611, , 2248, , , , , 2063, , , , , , 2309, , , , , , , , , , , , , , , , , , , , 
Barbados, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1422, , , , , , , , , , , , , , , , , , , , 
Barbados, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1422, 1422
Barbados, Long-term average annual precipitation in depth, mm/year, X, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, , 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, 1422, , 
Barbados, Long-term average annual precipitation in volume, 10^9 m3/year, E, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, , 
Barbados, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.61, 0.61
Belarus, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 618, , , , , , , , , , , , , , , , , , , , 
Belarus, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 618, 618
Belarus, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 618, 618, 618, 618, 618, 618, 618, 618, , 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, , 
Belarus, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, 128.3, , 128.3
Belarus, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 128.3, 
Belarus, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 593.53, 586.87, , 586.12, 592.03, 597.95, 603.87, 609.78, , 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7, 615.7
Belarus, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 580.2, , , , , , 615.7, , , , , , , , , , , , , , , , , , , , 
Belgium, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 847, , , , , , , , , , , , , , , , , , , , 
Belgium, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 847, 847
Belgium, Long-term average annual precipitation in depth, mm/year, X, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, , 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, , 
Belgium, Long-term average annual precipitation in volume, 10^9 m3/year, , 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, 25.84, , , , , , , , , , , , , , , , , , , , , 
Belgium, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, 25.86, , 
Belgium, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 25.86, 25.86
Belgium, National Rainfall Index (NRI), mm/year, I, , , , , 796.75, , 791.87, 780.73, 769.6, 758.47, 747.33, , 787.75, 839.3, 890.85, , 942.61, 942.83, 943.04, 943.26, 943.47, 943.69, , 912.34, 880.78, 849.22, 817.66, , 819.23, 852.35, 885.48, , 948.88, 979.16, 1009.44, 1039.72, , 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070
Belgium, National Rainfall Index (NRI), mm/year, X, , , , 790.5, , 803, , , , , , 736.2, , , , 942.4, , , , , , , 943.9, , , , , 786.1, , , , 918.6, , , , , 1070, , , , , , , , , , , , , , , , , , , , 
Belize, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1705, , , , , , , , , , , , , , , , , , , , 
Belize, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1705, 1705
Belize, Long-term average annual precipitation in depth, mm/year, X, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, , 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, 1705, , 
Belize, Long-term average annual precipitation in volume, 10^9 m3/year, E, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, 39.16, , 
Belize, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 39.16, 39.16
Belize, National Rainfall Index (NRI), mm/year, I, , , 1780.2, 1789.4, 1798.6, 1807.8, , 1827, 1837, 1847, , 1904.5, 1952, 1999.5, 2047, 2094.5, , 2031.33, 1920.67, , 1864.6, 1919.2, 1973.8, 2028.4, , 2066.38, 2049.75, 2033.13, 2016.5, 1999.88, 1983.25, 1966.63, , 1981.5, , 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013, 2013
Belize, National Rainfall Index (NRI), mm/year, X, , 1771, , , , , 1817, , , , 1857, , , , , , 2142, , , 1810, , , , , 2083, , , , , , , , 1950, , 2013, , , , , , , , , , , , , , , , , , , , , , 
Benin, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1039, , , , , , , , , , , , , , , , , , , , 
Benin, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1039, 1039
Benin, Long-term average annual precipitation in depth, mm/year, X, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, , 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, , 
Benin, Long-term average annual precipitation in volume, 10^9 m3/year, E, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, 119.24, , 
Benin, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 119.24, 119.24
Benin, National Rainfall Index (NRI), mm/year, I, , , , 1030.75, 1022.5, 1014.25, , 1001.3, 996.6, , 994.06, 996.21, 998.37, 1000.53, 1002.69, 1004.84, , 993.57, 980.14, 966.71, 953.29, 939.86, 926.43, , 1015, , 1106.14, 1095.29, 1084.43, 1073.57, 1062.71, 1051.86, , 1027.42, 1013.83, 1000.25, 986.67, 973.08, , 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5, 959.5
Benin, National Rainfall Index (NRI), mm/year, X, , , 1039, , , , 1006, , , 991.9, , , , , , , 1007, , , , , , , 913, , 1117, , , , , , , 1041, , , , , , 959.5, , , , , , , , , , , , , , , , , , 
Bhutan, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2200, , , , , , , , , , , , , , , , , , , , 
Bhutan, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2200, 2200
Bhutan, Long-term average annual precipitation in depth, mm/year, X, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, , 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200, , 
Bhutan, Long-term average annual precipitation in volume, 10^9 m3/year, E, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 103.4, 88.18, 88.18, 88.18, 88.18, 88.18, 88.18, 88.18, 88.18, 88.18, 88.18, 84.46, 84.46, 84.46, 84.46, 84.46, 84.46, 84.46, 84.46, 84.46, 84.46, 84.46, 84.46, 84.46, 84.47, 84.46, , 
Bhutan, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 84.46, 84.46
Bhutan, National Rainfall Index (NRI), mm/year, I, 2427.13, 2477.25, 2527.38, 2577.5, 2627.63, 2677.75, 2727.88, , 2806.17, 2834.33, 2862.5, 2890.67, 2918.83, , 2812.25, 2677.5, 2542.75, , 2479.67, 2551.33, 2623, 2694.67, 2766.33, , 2792.5, , 2690, 2633, 2576, 2519, 2462, 2405, , 2391.5, 2435, 2478.5, 2522, 2565.5, , 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609, 2609
Bhutan, National Rainfall Index (NRI), mm/year, X, , , , , , , , 2778, , , , , , 2947, , , , 2408, , , , , , 2838, , 2747, , , , , , , 2348, , , , , , 2609, , , , , , , , , , , , , , , , , , 
Bolivia (Plurinational State of), Long-term average annual precipitation in depth, mm/year, , 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, 1146, , 
Bolivia (Plurinational State of), Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1146, 1146
Bolivia (Plurinational State of), Long-term average annual precipitation in volume, 10^9 m3/year, , , , , 1259, , , , , 1259, , , , , 1259, , , , , 1259, , , , , 1259, , , , , 1259, , , , , 1259, , , , , 1259, , , , , 1259, , , , , 1259, , 1259, , , 1259, , , 
Bolivia (Plurinational State of), Long-term average annual precipitation in volume, 10^9 m3/year, E, 1258.97, 1258.97, 1258.97, , 1258.97, 1258.97, 1258.97, 1258.97, , 1258.97, 1258.97, 1258.97, 1258.97, , 1258.97, 1258.97, 1258.97, 1258.97, , 1258.97, 1258.97, 1258.97, 1258.97, , 1258.97, 1258.97, 1258.97, 1258.97, , 1258.97, 1258.97, 1258.97, 1258.97, , 1258.97, 1258.97, 1258.97, 1258.97, , 1258.97, 1258.97, 1258.97, 1258.97, , 1258.97, 1258.97, 1258.97, 1258.97, , 1258.97, , 1258.97, 1258.97, , 1258.97, , 
Bolivia (Plurinational State of), Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1258.97, 1258.97
Bolivia (Plurinational State of), National Rainfall Index (NRI), mm/year, I, , , , , 1443.67, 1452.33, , 1496, 1531, 1566, 1601, 1636, , 1733.5, , 1784.33, 1772.67, 1761, 1749.33, 1737.67, , 1694.67, 1663.33, 1632, 1600.67, 1569.33, , 1528.4, 1518.8, 1509.2, 1499.6, , 1492.17, 1494.33, 1496.5, 1498.67, 1500.83, , 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503, 1503
Bolivia (Plurinational State of), National Rainfall Index (NRI), mm/year, X, , , , 1435, , , 1461, , , , , , 1671, , 1796, , , , , , 1726, , , , , , 1538, , , , , 1490, , , , , , 1503, , , , , , , , , , , , , , , , , , , 
Bosnia and Herzegovina, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1028, , , , , , , , , , , , , , , , , , , , 
Bosnia and Herzegovina, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1028, 1028
Bosnia and Herzegovina, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, , 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, 1028, , 
Bosnia and Herzegovina, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, 52.64, , 
Bosnia and Herzegovina, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 52.64, 52.64
Bosnia and Herzegovina, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 883.9, 896, 908.1, 920.2, 932.3, , 963.05, 981.7, 1000.35, , 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019, 1019
Bosnia and Herzegovina, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 944.4, , , , 1019, , , , , , , , , , , , , , , , , , , 
Botswana, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 416, , , , , , , , , , , , , , , , , , , , 
Botswana, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 416, 416
Botswana, Long-term average annual precipitation in depth, mm/year, X, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, , 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, , 
Botswana, Long-term average annual precipitation in volume, 10^9 m3/year, E, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, , 
Botswana, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 242, 242
Botswana, National Rainfall Index (NRI), mm/year, I, , , , 403.46, 404.82, 406.18, 407.54, , 433.84, 458.78, 483.72, 508.66, , 507.77, 481.95, 456.13, , 410.72, 391.13, 371.55, 351.97, 332.38, , 332.57, 352.35, 372.13, , 375.43, 358.95, 342.48, , 346.88, 367.76, 388.64, 409.52, , 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4, 430.4
Botswana, National Rainfall Index (NRI), mm/year, X, , , 402.1, , , , , 408.9, , , , , 533.6, , , , 430.3, , , , , , 312.8, , , , 391.9, , , , 326, , , , , 430.4, , , , , , , , , , , , , , , , , , , , , 
Brazil, Long-term average annual precipitation in depth, mm/year, , 1782, 1782, 1782, 1761, 1782, 1782, 1782, 1782, 1761, 1782, 1782, 1782, 1782, 1761, 1782, 1782, 1782, 1782, 1761, 1782, 1782, 1782, 1782, 1761, 1782, 1782, 1782, 1782, 1761, 1782, 1782, 1782, 1782, 1761, 1782, 1782, 1782, 1782, 1761, 1782, 1782, 1782, 1782, 1761, 1761, 1761, 1761, 1761, 1761, 1761, 1761, 1761, 1761, 1761, 1761, , 
Brazil, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1761, 1761
Brazil, Long-term average annual precipitation in volume, 10^9 m3/year, , , , , 14995, , , , , 14995, , , , , 14995, , , , , 14995, , , , , 14995, , , , , 14995, , , , , 14995, , , , , 14995, , , , , 14995, , , , , 14995, , 14995, , , 14995, , , 
Brazil, Long-term average annual precipitation in volume, 10^9 m3/year, E, 15175.1, 15175.1, 15175.1, , 15175.1, 15175.1, 15175.1, 15175.1, , 15175.1, 15175.1, 15175.1, 15175.1, , 15175.1, 15175.1, 15175.1, 15175.1, , 15175.1, 15175.1, 15175.1, 15175.1, , 15175.1, 15175.1, 15175.1, 15175.1, , 15175.1, 15175.1, 15175.1, 15175.1, , 15175.1, 15175.1, 15175.1, 15175.1, , 15175.1, 15175.1, 15175.1, 15175.1, , 14996.27, 14996.27, 14996.27, 14996.27, , 14996.27, , 14996.27, 14996.27, , 14996.27, , 
Brazil, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 14996.27, 14996.27
Brazil, National Rainfall Index (NRI), mm/year, I, , , , , 1883.67, 1879.33, , 1906.6, 1938.2, 1969.8, 2001.4, , 2021.25, 2009.5, 1997.75, , 1980.6, 1975.2, 1969.8, 1964.4, , 1964, 1969, 1974, 1979, 1984, , 1973.4, 1957.8, 1942.2, 1926.6, , 1915.6, 1920.2, 1924.8, 1929.4, , 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934, 1934
Brazil, National Rainfall Index (NRI), mm/year, X, , , , 1888, , , 1875, , , , , 2033, , , , 1986, , , , , 1959, , , , , , 1989, , , , , 1911, , , , , 1934, , , , , , , , , , , , , , , , , , , , 
Brunei Darussalam, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2722, , , , , , , , , , , , , , , , , , , , 
Brunei Darussalam, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2722, 2722
Brunei Darussalam, Long-term average annual precipitation in depth, mm/year, X, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, , 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, 2722, , 
