Country, Variable, Unit, Symbol, "1964", "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Indonesia, Gross Domestic Product (GDP), current US$, X, , , , 5980840376, 7467363479, 8798957442, 10439687780, 10961574983, 12865165686, 19035596817, 30184091622, 35638538511, 43598930249, 53588883621, 60194385810, 60128483270, 84791071590, 107633117699, 110497701823, 99866050209, 102489897481, 102170683508, 93656667814, 88823900235, 103864788560, 118684188631, 133857607573, 149934100042, 162739961498, 184838667034, 206931749137, 236456037516, 265980786650, 252386467345, 111653606039, 163775688763, 175702228401, 170832086611, 208325002627, 249968413218, 273460976841, 304371851840, 388167834851, 460192550124, 543253872796, 574505135716, 755094157594, 892969104529, 917869913365, 912524136718, 890814755511, 860854232718, 931877364034, 1015618744170, 1042271532953, 1119091262196, 1058423840681
Iran (Islamic Republic of), Gross Domestic Product (GDP), current US$, X, 5379845648, 6197319929, 6789938672, 7555383690, 8623172960, 9743089608, 10976245143, 13731801564, 17153470026, 27079771797, 46195583157, 52164683820, 68338555941, 80533580566, 77971515513, 90365451874, 95617448298, 102649318748, 127191400659, 157894503604, 165603115380, 76256875908, 73591672222, 87632619626, 92368652811, 91047067934, 96363628707, 105111273426, 109695030881, 119239590781, 114374758108, 114364442634, 125542527212, 116910894389, 113072841749, 118047036760, 111614883497, 121521176600, 150050109595, 155155859192, 190043418913, 228898554419, 272083760924, 361344091780, 430445234365, 439380418249, 523803556139, 649566740837, 648486401296, 577535519410, 472394813100, 417210198857, 466083117939, 503710010469, 526365393067, 653592818881, 939316236394
Iraq, Gross Domestic Product (GDP), current US$, X, 2340521143, 2558946823, 2772051942, 2795295537, 2896947634, 3008120975, 3288597405, 3695109103, 3710883393, 4655075459, 5482773378, 6851374576, 8720570626, 9433182963, 11937760980, 16022125770, 17540952644, 15748879205, 16541697399, 15765046330, 16362826779, 16877455603, 18618236066, 22775678399, 24298789074, 23011489675, 23876930742, 8363092710, 9878120685, 7055254141, 5642909663, 4863142893, 8529100615, 9323349169, 11891646229, 20749777837, 23643118767, 24733102824, 24390082339, 23145237199, 36638237233, 49954890353, 64805393085, 88840049181, 123638472958, 128635819786, 138516722650, 185749664444, 218000992454, 234637675129, 228415656175, 166774104911, 166602488748, 187217652027, 227367469034, 235097208122, 166756984396
Ireland, Gross Domestic Product (GDP), current US$, X, 2766608946, 2945704143, 3104034393, 3343636773, 3278584478, 3787077344, 4397032456, 5099428171, 6319159670, 7482772619, 7897532389, 9485722573, 9454942811, 11250017211, 14650855644, 18322567261, 21750832091, 20673792987, 21477901105, 20768680434, 20109769251, 21273632646, 28719719180, 33924713228, 37776907745, 39246487127, 49315342227, 49796225470, 55930911755, 52423889381, 57107754891, 69141775545, 75788654292, 82859221247, 90199387332, 98857692642, 99958730042, 109251079475, 127991793638, 164301626079, 194023766640, 211792724059, 231974370212, 269722531357, 274337074019, 235495279570, 221659743015, 238662833378, 225509709142, 238211547168, 258625193038, 291462799653, 298725229188, 335430830073, 385041711267, 399122063647, 425888951413
Israel, Gross Domestic Product (GDP), current US$, X, 3405333502, 3663345598, 3980013325, 3921085398, 3959154192, 4568013078, 6020096053, 6369257914, 8367679673, 10762005101, 14630913806, 14493208017, 15270839475, 16572416468, 16363840950, 21094207451, 23963910334, 25419527103, 27775627314, 30972994746, 29055163934, 27407671361, 33974606100, 40815642056, 49919080636, 49722980176, 58800859737, 67316042381, 75336993581, 75714467466, 86034999960, 100605353627, 110181706327, 114755155319, 115999854740, 117165677281, 132454518640, 130817722825, 121147704274, 127045576985, 135571706499, 142656892840, 154145208819, 179162581215, 216710134344, 207951499457, 234654671401, 262293792560, 258417195711, 294167323577, 310945073471, 300078258565, 319024633431, 355277447980, 373641290458, 397934603686, 407100854535
Italy, Gross Domestic Product (GDP), current US$, X, 63175417019, 67978153851, 73654870011, 81133120065, 87942231678, 97085082807, 113400387999, 124676710460, 145256807952, 175496590226, 199579758693, 227717153223, 224735495079, 257587527902, 315059736628, 393673271614, 477237116665, 430710094442, 427264619954, 443031246938, 437890322036, 452197759326, 640353823788, 805756108410, 891563195347, 928625859123, 1181283986443, 1246174807721, 1320193804350, 1064917987224, 1099271683485, 1174698698393, 1312483174457, 1241913280989, 1270086120999, 1251987375880, 1143828954127, 1167002353446, 1270770111571, 1574085122752, 1803305333606, 1857478112719, 1947819927261, 2210179192828, 2398945461193, 2191109883225, 2134017843247, 2291991045770, 2087077032435, 2141315327318, 2159133919744, 1835899237320, 1875797463584, 1961796197354, 2091932426267, 2009383867307, 1888709443687
Jamaica, Gross Domestic Product (GDP), current US$, X, 897948964, 972159571, 1096759516, 1148014336, 1083839096, 1191239517, 1735587594, 1899612250, 2312146044, 2371209434, 2945629166, 3547660543, 3678489477, 4030322453, 3279920720, 3017123959, 3322969001, 3694593490, 4084666929, 4488547318, 2943634177, 2604740615, 3146579421, 3761290057, 4396778188, 5048773730, 5277024581, 4716934272, 4222642881, 5440075676, 5452558892, 6577520705, 7393891854, 8400041803, 8787195622, 8887058073, 9005069387, 9194725544, 9719001964, 9430240115, 10174661928, 11243859050, 11930186772, 12799597772, 13709404612, 12120459316, 13220545746, 14444830231, 14806902469, 14286523752, 13899222826, 14197703107, 14077102516, 14808985267, 15730792204, 15830762952, 13812421859
Japan, Gross Domestic Product (GDP), current US$, X, 81749006382, 90950278258, 106000000000, 124000000000, 147000000000, 172000000000, 212609187709, 240151811888, 318031297494, 432082723461, 479625998616, 521541905673, 586161859003, 721411786539, 1013612334076, 1055012119531, 1105385811263, 1218988750886, 1134518153718, 1243323766555, 1318381627007, 1398892549341, 2078952922458, 2532808573157, 3071683812150, 3054913797217, 3132817652848, 3584420964070, 3908808434705, 4454144444408, 4998797262443, 5545564892181, 4923393495139, 4492449998032, 4098362688659, 4635982020565, 4968359152796, 4374709984220, 4182845406489, 4519563042184, 4893135490520, 4831466523976, 4601662661030, 4579749785985, 5106679413138, 5289493734900, 5759071769013, 6233147172341, 6272362996105, 5212328181166, 4896994405353, 4444930651964, 5003677627544, 4930837369151, 5036891740656, 5148781948478, 5057758958707
Jordan, Gross Domestic Product (GDP), current US$, X, , 599759760, 657999737, 631679747, 561119776, 698879720, 611658057, 653043178, 726694152, 832202553, 961720762, 1258484721, 1623526673, 1997934810, 2641835601, 3199701180, 4138327919, 4413144085, 4694875437, 4908133478, 5009286598, 5279084283, 6375293007, 6729149009, 6238653208, 4257302025, 4145758770, 4324228216, 5485097767, 5780804751, 6431398554, 6942219402, 7144320786, 7472127590, 8159329254, 8404046472, 8724775004, 9256046495, 9881578278, 10513493601, 11767461382, 12981608986, 15526920237, 17644679003, 22658730360, 24537876124, 27133804245, 29524149165, 31634561670, 34454440180, 36847643587, 38587017944, 39892551149, 41408450704, 42932394366, 44502816901, 43697183099
Kazakhstan, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 26444499393, 24570568940, 21940937833, 20554360574, 21035357833, 22165932063, 22135245413, 16870817135, 18291990619, 22152689130, 24636596624, 30833690826, 43151644797, 57123671734, 81003864916, 104849915344, 133441649222, 115308687202, 148047348241, 192626464179, 207998568866, 236634603928, 221415614007, 184388404429, 137278320084, 166805788967, 179339977517, 181667115805, 171082285327
Kenya, Gross Domestic Product (GDP), current US$, X, 998759334, 997919320, 1164519673, 1232559506, 1353295458, 1458379415, 2758997133, 3057527368, 3428282654, 4043963046, 4822330499, 5287777194, 5635656184, 7284732377, 8625073365, 9892705588, 11522042948, 10865842823, 10465597244, 9730531195, 10076083328, 9980429738, 11772892220, 12961066098, 13853138691, 13561386190, 13873931205, 13077674589, 12927612990, 8975380759, 11421131451, 14710351675, 15052782513, 16387022819, 17621747563, 16090921586, 15846155138, 16323060116, 16533567243, 18738176034, 20235248868, 23559284294, 28292616093, 35011388088, 39324987480, 40557887150, 43819598745, 45959955916, 55224267784, 60358416322, 67316289067, 70120446664, 74815143796, 82064798407, 92202979941, 100554205721, 101013745357
Kiribati, Gross Domestic Product (GDP), current US$, X, , , , , , , 20195540, 20096898, 23892867, 36642222, 62237866, 56230437, 39355314, 34783095, 37964368, 33972361, 32571669, 34466658, 31918831, 30272350, 33577488, 25451641, 25270622, 28716744, 37257345, 36556472, 35356391, 44228513, 64418816, 61786696, 69966236, 69576895, 82402805, 80095079, 75498262, 77476421, 74698878, 64828371, 73727908, 94201447, 102370655, 112136452, 110236892, 132674729, 141044629, 132421066, 155305500, 180672665, 189629913, 184543062, 177868195, 170292248, 178507960, 188197759, 196229127, 177934614, 180913808
Kuwait, Gross Domestic Product (GDP), current US$, X, 2071749620, 2097199075, 2391198945, 2441598923, 2662798826, 2769198779, 2872798856, 3880957238, 4447500673, 5405089807, 13003518988, 12015901717, 13119579689, 14139849159, 15502480944, 24749780951, 28690618373, 25248817580, 21583058729, 20869595122, 21701541634, 21446152292, 17904664463, 22367499123, 20689587203, 24314160880, 18470818672, 11014231800, 19868859615, 23956511858, 24859339675, 26554064403, 31492085246, 30351196173, 25945377090, 30123384331, 37717816724, 34889597791, 38135756834, 47873988053, 59436715304, 80797945205, 101558975068, 114635467558, 147380280181, 105967843518, 115416047508, 154040737005, 174047199613, 174167626657, 162656226124, 114584570272, 109406500138, 120687750672, 138202359926, 136191632701, 105948765176
Kyrgyzstan, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2187257422, 1892952592, 1545053681, 1491893740, 1826706229, 1767355780, 1640373876, 1249598370, 1370076479, 1527209964, 1605696848, 1921528579, 2212211701, 2460246796, 2834168893, 3802570572, 5139958956, 4690061344, 4794361821, 6197765942, 6605142864, 7335033799, 7468102369, 6678177483, 6813095396, 7702938395, 8271106196, 8871019823, 7735934995
Lao People's Democratic Republic, Gross Domestic Product (GDP), current US$, X, , , , , , , 119107252, 131388099, 141798888, 162626340, 183717746, 214126780, 232588778, 242113639, 261721863, 277772221, 333161661, 420598844, 478219490, 520232615, 577633009, 626112268, 669923951, 676701977, 686489200, 814638248, 901795440, 1071274659, 1228791031, 1387010214, 1608568307, 1852406521, 1952594427, 1819883136, 1339287476, 1515458803, 1806027495, 1827359032, 1906867796, 2184279301, 2576838115, 2946350268, 3605985900, 4570008380, 5731763439, 6056946699, 7313450659, 8741715072, 10191355070, 11942233835, 13268421706, 14390446134, 15805692481, 17071172710, 18141664419, 18740561512, 19082030573
Latvia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5900719067, 5142430838, 5286169287, 5407521619, 5974893151, 6528163774, 7166640733, 7533632914, 7959113349, 8361978221, 9556950160, 11771458782, 14436023899, 17003048785, 21570368109, 31056063754, 35852152706, 26413374785, 23964003385, 27711855704, 28175715971, 30200881938, 31345148671, 27252128627, 28064533352, 30483806018, 34429023435, 34308783825, 33707320816
Lebanon, Gross Domestic Product (GDP), current US$, X, , , , , , , 1989537972, 2235674197, 2788620191, 3636868415, 4672176711, 4354636644, 1908332325, 3572083752, 3980333806, 4596848302, 5447032426, 5206435563, 3550854622, 3762840686, 2642991314, 2275418244, 2808570210, 2180269236, 3476945821, 2852034524, 2950195892, 4355716759, 5734175736, 7909021591, 9363549454, 11505957449, 13632418312, 15595116149, 16910071490, 17008982362, 16678538575, 17065269991, 18712361081, 19801577179, 21159827992, 21497336499, 22022709852, 24827355015, 29118916106, 35399582929, 38443907042, 39927125961, 44035991893, 46909335551, 48133414840, 50065946086, 51389318291, 53324800959, 55276157552, 53556297821, 63545998163
Lesotho, Gross Domestic Product (GDP), current US$, X, 51938961, 54878902, 56698866, 59260815, 61444771, 65966681, 79430815, 76277411, 90367545, 136784748, 155905031, 162268094, 160207781, 209742430, 289222458, 314789661, 414162615, 420606281, 385984591, 394041368, 347015134, 277918478, 310462050, 415775774, 477522236, 503823267, 587892778, 654572445, 785109993, 780359394, 798472192, 893476490, 895050408, 974017247, 854270992, 854383661, 822098820, 752958073, 700042059, 1033046679, 1315577563, 1458545980, 1523029996, 1682131788, 1766902643, 1740894928, 2234320198, 2578971918, 2478315271, 2365677209, 2441063149, 2359686745, 2131522808, 2304459267, 2512815653, 2453706774, 2273495416
Liberia, Gross Domestic Product (GDP), current US$, X, 218929100, 229260800, 244459500, 261024300, 276820700, 306961800, 316498842, 333728549, 361668613, 422903922, 517358584, 621809529, 644352164, 720344306, 789196247, 909151629, 934958356, 1075416316, 1115197437, 1107343216, 1091634773, 1076436345, 1057973824, 1111321328, 1181499306, 1217506321, 595204667, 538842935, 346067230, 248363238, 204698379, 208724217, 246814839, 418607741, 510980027, 616003407, 644944279, 637808642, 686682868, 529063491, 643917921, 706232558, 815419829, 949000000, 1101000000, 1155000000, 1292000000, 1538000000, 1734000000, 1936000000, 2053000000, 2669000000, 2757000000, 2763000000, 2744956787, 2582242493, 2480889253
Libya, Gross Domestic Product (GDP), current US$, X, 1164239744, 1566599424, 2007039104, 2366838784, 3342078464, 3802398208, 3978874521, 4880522698, 5844722462, 8003296604, 14021762538, 13649119897, 17718579720, 20809491530, 20537231307, 28332395338, 38185792234, 33436648169, 32845049122, 31794290634, 28934855394, 29887037520, 24319923827, 22642653915, 25559956214, 27057741203, 31088348328, 34409289639, 36447724815, 32976898433, 30772527897, 28292444617, 31284185648, 33193980353, 29896770649, 33639771436, 38470506545, 34061327343, 22311566708, 27199858424, 35144318066, 48852710227, 60094229496, 68033012281, 86710718998, 60800763224, 75417837517, 48236344016, 92514190975, 75203038630, 57144596237, 48522032948, 49806993462, 66121849984, 76231112808, 59830238583, 29153292138
Liechtenstein, Gross Domestic Product (GDP), current US$, X, , , , , , , 110617915, 128776607, 153393256, 206184278, 248169750, 285702666, 322289800, 375994027, 522496381, 627057635, 684834945, 608055192, 628590316, 637894963, 634269484, 681299778, 1008539923, 1270065533, 1453601816, 1451249607, 1755860468, 1898795352, 2033116060, 2010774074, 2245567708, 2695245003, 2717995175, 2563442673, 2742541906, 2946496054, 2747178267, 2755926673, 2973606261, 3396302748, 3820531355, 4046135188, 4424104115, 5089173411, 5620107027, 4981831948, 5621057217, 6348103710, 6034435862, 6391711429, 6657450230, 6268513140, 6237299538, 6474310910, 6839261671, 6684164863, 6871700089
Lithuania, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 8037647737, 6892993902, 6352640053, 6699238229, 8382663817, 10118805892, 11239741011, 10971772656, 11524975093, 12237598485, 14256825340, 18781970092, 22624275933, 26113491455, 30176022369, 39691304307, 47842635189, 37386782273, 37138464733, 43582248870, 42943442158, 46514471182, 48574531942, 41418872976, 43018087238, 47758736932, 53750911866, 54697379017, 56546957475
Luxembourg, Gross Domestic Product (GDP), current US$, X, 903158754, 921600736, 968440149, 974721763, 1066447131, 1234878981, 1457806532, 1518835231, 1901709535, 2609869868, 3183694938, 3123245878, 3423596639, 3789242159, 4718731048, 5517052787, 6019955121, 5053610531, 4602154360, 4524143125, 4438355309, 4577080629, 6685668210, 8321012342, 9418548369, 10037677686, 12778661499, 13834007181, 15519378566, 15925050500, 17702547862, 20853364262, 20894882678, 19563580594, 20149609909, 21891286913, 21177454719, 21368836968, 23538708549, 29600762574, 35002001577, 37657297418, 42872029096, 51519259551, 58607061813, 54248945231, 56159192758, 61615545000, 59779802783, 65184744717, 68713294386, 60047430684, 62174650367, 65712180343, 71285019397, 70195715496, 73353132794
Madagascar, Gross Domestic Product (GDP), current US$, X, 802482183, 833563472, 900264584, 956436931, 1031669636, 1056391055, 1052455079, 1137955987, 1300600232, 1602075480, 1815059655, 2161066514, 2065269921, 2232898097, 2527114967, 3278519573, 3826178504, 3402801414, 3337802722, 3324506726, 2782443656, 2747957579, 3818428998, 3006705987, 2862365542, 2927391924, 3609221121, 3132849595, 3511106556, 3913223832, 3456058340, 3668341486, 4637844040, 4116180192, 4339993062, 4320178212, 4501715508, 5258509713, 5104912870, 6354960759, 5066222723, 5849435651, 6402803753, 8524620891, 10725137722, 9616879408, 9982711338, 11551819618, 11578975064, 12423555457, 12522957401, 11323020700, 11848613860, 13176313594, 13760033283, 14104664678, 13008307332
Malawi, Gross Domestic Product (GDP), current US$, X, 194740156, 229460184, 260400208, 269812782, 245160098, 265800106, 579154348, 728514493, 832498418, 802818733, 991310465, 1107997918, 1211195441, 1456858030, 1714737269, 1840148967, 2236356796, 2236401776, 2113676343, 2203656462, 2157877491, 2027757275, 2124237127, 2218459893, 2472883263, 2970408323, 3166319965, 3658041858, 3285104233, 3612298980, 2134243006, 2473657154, 2974842641, 3140904838, 3214447154, 3208978291, 3150376893, 3101595762, 3495601873, 3209166776, 3476332983, 3655889846, 3998016416, 4432937470, 5321011778, 6191126455, 6959657612, 8405772738, 6310237537, 6127678293, 7255818612, 8215964597, 7123811133, 8943543794, 9877060547, 11146123699, 11762387765
Malaysia, Gross Domestic Product (GDP), current US$, X, 2674406487, 2956337736, 3143518015, 3188924749, 3330371627, 3664552124, 3864145665, 4244395358, 5043347486, 7662903760, 9496205620, 9329165130, 11050234602, 13139486858, 16358082223, 21213268200, 24488220938, 25004285801, 26804497471, 30347442122, 33942902257, 31199637541, 27734114981, 32181205901, 35272104731, 38847970073, 44024585240, 49134808853, 59151678520, 66894966969, 74482424864, 88832706382, 100849681581, 100169143588, 72175314541, 79148421053, 93789736842, 92783947368, 100845526316, 110202368421, 124749473684, 143534418452, 162692260155, 193549547955, 230811591307, 202257458161, 255017645207, 297951667650, 314443061220, 323276281683, 338066202944, 301354783724, 301255332113, 319109103242, 358712377998, 364684031843, 336664428284
Maldives, Gross Domestic Product (GDP), current US$, X, , , , , , , 42386045, 47250620, 55149915, 67753492, 85789840, 53772587, 49094228, 45748942, 53448472, 84497036, 93121868, 98464068, 125127146, 130687388, 150598986, 166012980, 185197817, 184330462, 219962931, 247367072, 280692367, 319007692, 371832352, 420830313, 464686229, 566346256, 639310371, 721416106, 766653857, 836422024, 886230585, 887119092, 913325489, 1052121056, 1226829565, 1163362434, 1575200391, 1868383460, 2271646188, 2345294879, 2588176058, 2774350161, 2886163937, 3295009230, 3697304619, 4109416452, 4379134275, 4754185598, 5300958485, 5607747339, 3742777384
Mali, Gross Domestic Product (GDP), current US$, X, , , , 275494478, 343771973, 339913867, 320361767, 382982620, 433311866, 501934620, 471052335, 701262417, 830514629, 966485827, 1120135002, 1416289764, 1651165522, 1522964934, 1336881878, 1174833086, 1154593402, 1260339167, 1839026150, 2175594835, 2250413782, 2256731600, 2731729199, 3007865238, 3095266279, 3054980094, 2233404802, 2836906028, 3147709238, 2871846026, 3275070827, 3439462962, 2954129672, 3465305960, 3889758004, 4703504354, 5444474173, 6245031183, 6899799659, 8145694928, 9750823479, 10181021970, 10678749002, 12978107173, 12442747022, 13245776666, 14388385464, 13094849232, 14026048334, 15365713059, 17070867578, 17281795532, 17331942493
Malta, Gross Domestic Product (GDP), current US$, X, 137759936, 147577705, 164659755, 175918252, 171106309, 196784255, 260947106, 275361011, 307133645, 359701410, 391408106, 493961028, 549452590, 651057742, 826019287, 1042095043, 1301150040, 1294188228, 1284784892, 1213238686, 1146710683, 1163352264, 1493522003, 1822665939, 2101807249, 2204999606, 2651144938, 2862298095, 3145101860, 2819606093, 3120706329, 3720426728, 3822726528, 3793632174, 4010754059, 4121468777, 4069409389, 4088275564, 4470609215, 5448282451, 6097657864, 6405530089, 6804193323, 7975537948, 9090713187, 8695780707, 9027012209, 9626120009, 9462367398, 10547969395, 11610379640, 11087007866, 11688152012, 13510309062, 15328317155, 15725930124, 14911255983
Marshall Islands, Gross Domestic Product (GDP), current US$, X, , , , , , , 8487081, 9202026, 10066877, 11715861, 15359772, 16847316, 18323331, 20398975, 22416963, 25784121, 26960320, 31309947, 35244447, 42139047, 45566167, 44289646, 56512887, 63572385, 71349134, 73478976, 79210062, 83278325, 92616749, 101928941, 111598478, 125101891, 116230929, 111261787, 113907600, 115383888, 114620445, 122089211, 131822952, 130905792, 132440170, 136559494, 141515793, 148429840, 151924637, 150412537, 160470230, 172072739, 180545334, 184808380, 182486633, 184247498, 201698090, 213061630, 221794250, 239641510, 244462448
Mauritania, Gross Domestic Product (GDP), current US$, X, 151897168, 172767213, 180340654, 191221778, 210695184, 199643445, 456966944, 489970157, 572598008, 649212950, 823252298, 1070329046, 1199376537, 1228397899, 1208718431, 1506021912, 1857430475, 2005587367, 1846362193, 1876782465, 1632620301, 1530480568, 1798589551, 2038126721, 2143768042, 2187302018, 2288608460, 2453893822, 2486334208, 2124027071, 2250783322, 2370831900, 2398385874, 2330794638, 2032347630, 1985922807, 1779520861, 1746063579, 1777057504, 2051147606, 2437301154, 2936811964, 3919577286, 4346212411, 5206437123, 4714595490, 5628878865, 6764627665, 6728208835, 7223071177, 6581015977, 6166863960, 6398747532, 6800135962, 7352533586, 7889655285, 7915985515
Mauritius, Gross Domestic Product (GDP), current US$, I, , , 222704428.6, 218408857.2, 214113285.8, 209817714.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Mauritius, Gross Domestic Product (GDP), current US$, X, , 227000000, , , , , 205522143, 231154788, 289846577, 363168703, 603431827, 606530348, 753378074, 881363832, 1086538886, 1296031259, 1211119204, 1222460909, 1153991736, 1166697025, 1113489496, 1151550198, 1565443222, 1959005505, 2214048712, 2264069383, 2735082565, 2929774751, 3412657126, 3451922039, 3769173208, 4272660904, 4673767108, 4425877247, 4407170659, 4535540924, 4869255454, 4817388282, 5055097840, 6073442659, 6869358258, 6775278499, 7028810755, 8150150144, 9990356849, 9128843109, 10003670690, 11518413430, 11668696526, 12129658758, 12803438965, 11692287066, 12232469392, 13259348214, 14181930162, 14045808217, 10920598909
Mexico, Gross Domestic Product (GDP), current US$, X, 20070134741, 21829715344, 24337233447, 26556372081, 29363632834, 32515754314, 45224639955, 49880720000, 57486294051, 70329630565, 91585907725, 111979680000, 113087641850, 104243427955, 130634602143, 171154237713, 237095029604, 304282590794, 211468271349, 181228233816, 213771224536, 224592620372, 157578499963, 170749832479, 209101243453, 254582900276, 299944292453, 359018555673, 415144609812, 500733386970, 527810631731, 360072506961, 410972976953, 500416010942, 526499723362, 600233031001, 707909864022, 756702925694, 772109710671, 729335024013, 782242912348, 877476892365, 975383402913, 1052697085016, 1109987401386, 900047015738, 1057800584441, 1180487188414, 1201093818716, 1274443910145, 1315356131262, 1171870072963, 1078493059307, 1158912015259, 1222346160729, 1268868331537, 1073438817379
Micronesia (Federated States of), Gross Domestic Product (GDP), current US$, X, , , , , , , 21089254, 23101290, 26619824, 36928568, 48884465, 48909927, 49645931, 50168092, 56903692, 63917856, 68070677, 81100000, 84900000, 89200000, 89800000, 108100000, 119000000, 124200000, 137300000, 144500000, 157900000, 175900000, 189100000, 206600000, 213700000, 221853824, 218719070, 206731873, 219578627, 220570491, 233186891, 239906225, 241473786, 244921665, 240564000, 250644000, 253372000, 256787151, 263145105, 280284568, 296944122, 311301557, 327248655, 317214350, 319271156, 316489947, 332265162, 366666809, 401932279, 408060600, 402564767
Monaco, Gross Domestic Product (GDP), current US$, X, , , , , , , 284114525, 317652390, 389441390, 506065755, 546491490, 690613533, 712572704, 785229681, 969743582, 1175054315, 1342200433, 1178080461, 1119363398, 1071550223, 1015680077, 1058638847, 1476521717, 1787826153, 1949867581, 1962019601, 2428955095, 2429120383, 2682088163, 2531820765, 2667877461, 3064085414, 3073211085, 2780626557, 2876820238, 2856637184, 2607153342, 2634339955, 2859987288, 3522288922, 4049413357, 4202975924, 4582712172, 5868093275, 6476758150, 5452402869, 5362349544, 6080728935, 5743134110, 6553688632, 7059916441, 6259130741, 6468453293, 6431276067, 7194313464, 7383941919, 6816169500
Mongolia, Gross Domestic Product (GDP), current US$, X, , , , , , , 202122730, 222321668, 240301927, 276045127, 313582987, 364939869, 400055195, 457992987, 527068298, 595137575, 690705951, 819390667, 942496030, 1036141236, 1137008806, 1239580963, 1383744976, 1468185739, 1597567923, 1729600288, 1749191976, 1651136154, 1532444200, 1519057333, 1584610498, 1720998478, 1642310022, 1468179932, 1354162067, 1261411054, 1318230619, 1470240370, 1619300885, 1849734484, 2309762218, 2925959124, 3958584962, 4910467662, 6520097350, 5314958099, 7189483180, 10409826296, 12292756228, 12582094621, 12226539816, 11749628125, 11186734863, 11425755104, 13108759988, 13996719189, 13137128495
Montenegro, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2721763720, 3680522831, 4545842916, 4159079832, 4138958868, 4538508593, 4087788971, 4464527660, 4587712603, 4053084542, 4373945080, 4856612346, 5506908975, 5542182456, 4789456724
Morocco, Gross Domestic Product (GDP), current US$, X, 2798345226, 2948325264, 2876395613, 3046339295, 3271415868, 3651615453, 4644867410, 4970747250, 5969547339, 7327133333, 9011698026, 10548745501, 11253900173, 12973193373, 15540255107, 18681228372, 22097089255, 17939504561, 18109357741, 16368176855, 14970417673, 15111218363, 19896939570, 21958663937, 25922784141, 26824568710, 30319697280, 32682604987, 33403918960, 31467877345, 35636256682, 38727702380, 43017354444, 39231483632, 42052867952, 41750594418, 38900804386, 39639357708, 42468910881, 52351222750, 59838117182, 62544742028, 68971576353, 79040973268, 92506959386, 92897320376, 93217221947, 101370787559, 98265835438, 106825600094, 110080768153, 101179307796, 103311901731, 109682751915, 118096196940, 119870737017, 114724493617
Mozambique, Gross Domestic Product (GDP), current US$, X, , , , , , , 4027052622, 4483334286, 5019304130, 5910383640, 6180776798, 6399337058, 5827541942, 5898603031, 6163734500, 6480333467, 6379055316, 6146681424, 6454369807, 6000750361, 6805078040, 9020655957, 10945471991, 3882647927, 3308157401, 3574931068, 3924382414, 3633488368, 2640001293, 2729524753, 2796555386, 2899912127, 3856782767, 4648838896, 5263884908, 5976402589, 5656455081, 5398557897, 5677013631, 6303399758, 7631106173, 8542083076, 9176896596, 10450826528, 12556173243, 11914471513, 11104649064, 14381552177, 16350814266, 16974314402, 17716091466, 15950978853, 11936993385, 13219079580, 14845400592, 15390031041, 14028811071
Myanmar, Gross Domestic Product (GDP), current US$, X, , , , , , , 2725746049, 2841720169, 2776639230, 3622329838, 4403607277, 3989738701, 4252828205, 4345062764, 4937539566, 5613807712, 6231772927, 6210961986, 6267591014, 6495942067, 6599004198, 6785801519, 5848708673, 5537605222, 5487493103, 5887851443, 6172944197, 6668130616, 7349790088, 8034115023, 8796769548, 9581795046, 10346065021, 11081531691, 6994385244, 7119623808, 8694267189, 9867835501, 12296655300, 10800993569, 12065333082, 14147688785, 16515974384, 20536259262, 27926267198, 35792932783, 44847435582, 60983278767, 65032409079, 66022609949, 70085085318, 63835168841, 66970657615, 68209182343, 73617228765, 74278687002, 70283803009
Namibia, Gross Domestic Product (GDP), current US$, X, , , , , , , 605128249, 676103456, 677273580, 858521041, 1048790564, 1118543627, 1073800791, 1193853054, 1375598840, 1699547925, 2421991155, 2246811296, 2116038518, 2293990997, 1947997596, 1605929721, 1806198030, 2296341239, 2491447951, 2531541670, 2785742087, 2992634215, 3424716523, 3218434947, 3636647710, 3942494499, 3945295662, 4102682851, 3826538597, 3818964346, 3833978054, 3476460183, 3275655390, 4811962751, 6480449279, 7121360217, 7834986736, 8740909018, 8486697952, 8876218195, 11282158756, 12409574913, 13016201763, 12161829781, 12424237358, 11335161746, 10722018742, 12887501268, 13681021748, 12565519202, 10710346886
